ds,unique_id,y
2022-10-16,TX,1
2022-10-16,WI,4
2022-10-17,CA,5
2022-10-17,TX,3
2022-10-17,WI,7
2022-10-18,CA,1
2022-10-18,TX,2
2022-10-18,WI,9
2022-10-19,CA,4
2022-10-19,TX,0
2022-10-19,WI,5
2022-10-20,CA,13
2022-10-20,TX,2
2022-10-20,WI,2
2022-10-21,CA,9
2022-10-21,TX,0
2022-10-21,WI,3
2022-10-22,CA,3
2022-10-22,TX,5
2022-10-22,WI,7
2022-10-23,CA,2
2022-10-23,TX,2
2022-10-23,WI,3
2022-10-24,CA,5
2022-10-24,TX,1
2022-10-24,WI,4
2022-10-25,CA,19
2022-10-25,TX,1
2022-10-25,WI,5
2022-10-26,CA,5
2022-10-26,TX,0
2022-10-26,WI,1
2022-10-27,CA,3
2022-10-27,TX,1
2022-10-27,WI,2
2022-10-28,CA,5
2022-10-28,TX,1
2022-10-28,WI,3
2022-10-29,CA,4
2022-10-29,TX,0
2022-10-29,WI,3
2022-10-30,CA,4
2022-10-30,TX,1
2022-10-30,WI,8
2022-10-31,CA,7
2022-10-31,TX,0
2022-10-31,WI,1
2022-11-01,CA,11
2022-11-01,TX,1
2022-11-01,WI,11
2022-11-02,CA,5
2022-11-02,TX,3
2022-11-02,WI,4
2022-11-03,CA,7
2022-11-03,TX,2
2022-11-03,WI,3
2022-11-04,CA,1
2022-11-04,TX,2
2022-11-04,WI,3
2022-11-05,CA,3
2022-11-05,TX,1
2022-11-05,WI,1
2022-11-06,CA,8
2022-11-06,TX,10
2022-11-06,WI,2
2022-11-07,CA,0
2022-11-07,TX,0
2022-11-07,WI,5
2022-11-08,CA,2
2022-11-08,TX,0
2022-11-08,WI,8
2022-11-09,CA,10
2022-11-09,TX,9
2022-11-09,WI,6
2022-11-10,CA,9
2022-11-10,TX,0
2022-11-10,WI,7
2022-11-11,CA,5
2022-11-11,TX,3
2022-11-11,WI,7
2022-11-12,CA,4
2022-11-12,TX,2
2022-11-12,WI,10
2022-11-13,CA,2
2022-11-13,TX,1
2022-11-13,WI,8
2022-11-14,CA,12
2022-11-14,TX,3
2022-11-14,WI,7
2022-11-15,CA,2
2022-11-15,TX,2
2022-11-15,WI,5
2022-11-16,CA,5
2022-11-16,TX,3
2022-11-16,WI,5
2022-11-17,CA,11
2022-11-17,TX,1
2022-11-17,WI,12
2022-11-18,CA,3
2022-11-18,TX,3
2022-11-18,WI,6
2022-11-19,CA,3
2022-11-19,TX,1
2022-11-19,WI,6
2022-11-20,CA,4
2022-11-20,TX,0
2022-11-20,WI,2
2022-11-21,CA,3
2022-11-21,TX,2
2022-11-21,WI,5
2022-11-22,CA,9
2022-11-22,TX,1
2022-11-22,WI,6
2022-11-23,CA,4
2022-11-23,TX,3
2022-11-23,WI,10
2022-11-24,CA,6
2022-11-24,TX,0
2022-11-24,WI,12
2022-11-25,CA,6
2022-11-25,TX,3
2022-11-25,WI,12
2022-11-26,CA,11
2022-11-26,TX,1
2022-11-26,WI,1
2022-11-27,CA,0
2022-11-27,TX,0
2022-11-27,WI,3
2022-11-28,CA,1
2022-11-28,TX,0
2022-11-28,WI,7
2022-11-29,CA,2
2022-11-29,TX,1
2022-11-29,WI,12
2022-11-30,CA,3
2022-11-30,TX,2
2022-11-30,WI,7
2022-12-01,CA,3
2022-12-01,TX,4
2022-12-01,WI,6
2022-12-02,CA,6
2022-12-02,TX,0
2022-12-02,WI,4
2022-12-03,CA,3
2022-12-03,TX,0
2022-12-03,WI,11
2022-12-04,CA,6
2022-12-04,TX,1
2022-12-04,WI,2
2022-12-05,CA,3
2022-12-05,TX,3
2022-12-05,WI,12
2022-12-06,CA,6
2022-12-06,TX,4
2022-12-06,WI,9
2022-12-07,CA,3
2022-12-07,TX,4
2022-12-07,WI,10
2022-12-08,CA,4
2022-12-08,TX,2
2022-12-08,WI,7
2022-12-09,CA,4
2022-12-09,TX,3
2022-12-09,WI,13
2022-12-10,CA,9
2022-12-10,TX,1
2022-12-10,WI,6
2022-12-11,CA,3
2022-12-11,TX,0
2022-12-11,WI,2
2022-12-12,CA,8
2022-12-12,TX,1
2022-12-12,WI,3
2022-12-13,CA,7
2022-12-13,TX,5
2022-12-13,WI,7
2022-12-14,CA,9
2022-12-14,TX,2
2022-12-14,WI,13
2022-12-15,CA,3
2022-12-15,TX,2
2022-12-15,WI,6
2022-12-16,CA,2
2022-12-16,TX,1
2022-12-16,WI,9
2022-12-17,CA,3
2022-12-17,TX,0
2022-12-17,WI,3
2022-12-18,CA,3
2022-12-18,TX,2
2022-12-18,WI,4
2022-12-19,CA,6
2022-12-19,TX,0
2022-12-19,WI,5
2022-12-20,CA,3
2022-12-20,TX,0
2022-12-20,WI,6
2022-12-21,CA,4
2022-12-21,TX,1
2022-12-21,WI,6
2022-12-22,CA,1
2022-12-22,TX,1
2022-12-22,WI,7
2022-12-23,CA,2
2022-12-23,TX,3
2022-12-23,WI,5
2022-12-24,CA,5
2022-12-24,TX,1
2022-12-24,WI,4
2022-12-25,CA,0
2022-12-25,TX,0
2022-12-25,WI,0
2022-12-26,CA,1
2022-12-26,TX,2
2022-12-26,WI,7
2022-12-27,CA,3
2022-12-27,TX,2
2022-12-27,WI,4
2022-12-28,CA,1
2022-12-28,TX,0
2022-12-28,WI,14
2022-12-29,CA,3
2022-12-29,TX,0
2022-12-29,WI,9
2022-12-30,CA,3
2022-12-30,TX,0
2022-12-30,WI,4
2022-12-31,CA,3
2022-12-31,TX,2
2022-12-31,WI,7
2023-01-01,CA,1
2023-01-01,TX,1
2023-01-01,WI,5
2023-01-02,CA,5
2023-01-02,TX,1
2023-01-02,WI,12
2023-01-03,CA,3
2023-01-03,TX,3
2023-01-03,WI,5
2023-01-04,CA,4
2023-01-04,TX,2
2023-01-04,WI,5
2023-01-05,CA,4
2023-01-05,TX,3
2023-01-05,WI,10
2023-01-06,CA,4
2023-01-06,TX,1
2023-01-06,WI,2
2023-01-07,CA,5
2023-01-07,TX,3
2023-01-07,WI,5
2023-01-08,CA,4
2023-01-08,TX,3
2023-01-08,WI,7
2023-01-09,CA,11
2023-01-09,TX,1
2023-01-09,WI,4
2023-01-10,CA,8
2023-01-10,TX,0
2023-01-10,WI,7
2023-01-11,CA,1
2023-01-11,TX,1
2023-01-11,WI,5
2023-01-12,CA,1
2023-01-12,TX,2
2023-01-12,WI,5
2023-01-13,CA,3
2023-01-13,TX,0
2023-01-13,WI,12
2023-01-14,CA,2
2023-01-14,TX,0
2023-01-14,WI,10
2023-01-15,CA,2
2023-01-15,TX,1
2023-01-15,WI,9
2023-01-16,CA,2
2023-01-16,TX,2
2023-01-16,WI,13
2023-01-17,CA,2
2023-01-17,TX,1
2023-01-17,WI,7
2023-01-18,CA,4
2023-01-18,TX,5
2023-01-18,WI,2
2023-01-19,CA,1
2023-01-19,TX,4
2023-01-19,WI,13
2023-01-20,CA,1
2023-01-20,TX,2
2023-01-20,WI,17
2023-01-21,CA,0
2023-01-21,TX,1
2023-01-21,WI,2
2023-01-22,CA,4
2023-01-22,TX,0
2023-01-22,WI,7
2023-01-23,CA,5
2023-01-23,TX,0
2023-01-23,WI,2
2023-01-24,CA,2
2023-01-24,TX,0
2023-01-24,WI,12
2023-01-25,CA,1
2023-01-25,TX,1
2023-01-25,WI,5
2023-01-26,CA,1
2023-01-26,TX,1
2023-01-26,WI,1
2023-01-27,CA,5
2023-01-27,TX,3
2023-01-27,WI,5
2023-01-28,CA,4
2023-01-28,TX,1
2023-01-28,WI,2
2023-01-29,CA,3
2023-01-29,TX,2
2023-01-29,WI,9
2023-01-30,CA,0
2023-01-30,TX,4
2023-01-30,WI,3
2023-01-31,CA,4
2023-01-31,TX,1
2023-01-31,WI,8
2023-02-01,CA,7
2023-02-01,TX,6
2023-02-01,WI,3
2023-02-02,CA,4
2023-02-02,TX,0
2023-02-02,WI,5
2023-02-03,CA,2
2023-02-03,TX,1
2023-02-03,WI,6
2023-02-04,CA,6
2023-02-04,TX,4
2023-02-04,WI,2
2023-02-05,CA,6
2023-02-05,TX,5
2023-02-05,WI,5
2023-02-06,CA,4
2023-02-06,TX,3
2023-02-06,WI,5
2023-02-07,CA,9
2023-02-07,TX,0
2023-02-07,WI,13
2023-02-08,CA,9
2023-02-08,TX,0
2023-02-08,WI,10
2023-02-09,CA,7
2023-02-09,TX,1
2023-02-09,WI,4
2023-02-10,CA,8
2023-02-10,TX,0
2023-02-10,WI,1
2023-02-11,CA,2
2023-02-11,TX,2
2023-02-11,WI,5
2023-02-12,CA,4
2023-02-12,TX,0
2023-02-12,WI,1
2023-02-13,CA,0
2023-02-13,TX,0
2023-02-13,WI,12
2023-02-14,CA,3
2023-02-14,TX,2
2023-02-14,WI,8
2023-02-15,CA,5
2023-02-15,TX,2
2023-02-15,WI,20
2023-02-16,CA,5
2023-02-16,TX,1
2023-02-16,WI,4
2023-02-17,CA,3
2023-02-17,TX,0
2023-02-17,WI,2
2023-02-18,CA,7
2023-02-18,TX,2
2023-02-18,WI,5
2023-02-19,CA,1
2023-02-19,TX,0
2023-02-19,WI,5
2023-02-20,CA,3
2023-02-20,TX,1
2023-02-20,WI,10
2023-02-21,CA,5
2023-02-21,TX,2
2023-02-21,WI,7
2023-02-22,CA,5
2023-02-22,TX,4
2023-02-22,WI,3
2023-02-23,CA,1
2023-02-23,TX,1
2023-02-23,WI,10
2023-02-24,CA,2
2023-02-24,TX,3
2023-02-24,WI,3
2023-02-25,CA,3
2023-02-25,TX,5
2023-02-25,WI,5
2023-02-26,CA,1
2023-02-26,TX,4
2023-02-26,WI,8
2023-02-27,CA,1
2023-02-27,TX,2
2023-02-27,WI,7
2023-02-28,CA,12
2023-02-28,TX,1
2023-02-28,WI,7
2023-03-01,CA,4
2023-03-01,TX,1
2023-03-01,WI,10
2023-03-02,CA,2
2023-03-02,TX,4
2023-03-02,WI,15
2023-03-03,CA,3
2023-03-03,TX,1
2023-03-03,WI,3
2023-03-04,CA,4
2023-03-04,TX,5
2023-03-04,WI,4
2023-03-05,CA,8
2023-03-05,TX,0
2023-03-05,WI,9
2023-03-06,CA,5
2023-03-06,TX,0
2023-03-06,WI,4
2023-03-07,CA,1
2023-03-07,TX,2
2023-03-07,WI,10
2023-03-08,CA,6
2023-03-08,TX,3
2023-03-08,WI,23
2023-03-09,CA,5
2023-03-09,TX,2
2023-03-09,WI,9
2023-03-10,CA,8
2023-03-10,TX,2
2023-03-10,WI,3
2023-03-11,CA,5
2023-03-11,TX,2
2023-03-11,WI,5
2023-03-12,CA,4
2023-03-12,TX,1
2023-03-12,WI,8
2023-03-13,CA,4
2023-03-13,TX,0
2023-03-13,WI,8
2023-03-14,CA,5
2023-03-14,TX,3
2023-03-14,WI,16
2023-03-15,CA,7
2023-03-15,TX,3
2023-03-15,WI,14
2023-03-16,CA,3
2023-03-16,TX,1
2023-03-16,WI,10
2023-03-17,CA,11
2023-03-17,TX,1
2023-03-17,WI,6
2023-03-18,CA,2
2023-03-18,TX,3
2023-03-18,WI,2
2023-03-19,CA,1
2023-03-19,TX,1
2023-03-19,WI,3
2023-03-20,CA,11
2023-03-20,TX,1
2023-03-20,WI,2
2023-03-21,CA,1
2023-03-21,TX,4
2023-03-21,WI,5
2023-03-22,CA,2
2023-03-22,TX,1
2023-03-22,WI,7
2023-03-23,CA,8
2023-03-23,TX,5
2023-03-23,WI,3
2023-03-24,CA,7
2023-03-24,TX,1
2023-03-24,WI,4
2023-03-25,CA,4
2023-03-25,TX,2
2023-03-25,WI,1
2023-03-26,CA,3
2023-03-26,TX,2
2023-03-26,WI,2
2023-03-27,CA,3
2023-03-27,TX,1
2023-03-27,WI,5
2023-03-28,CA,14
2023-03-28,TX,0
2023-03-28,WI,13
2023-03-29,CA,3
2023-03-29,TX,0
2023-03-29,WI,8
2023-03-30,CA,6
2023-03-30,TX,0
2023-03-30,WI,1
2023-03-31,CA,4
2023-03-31,TX,2
2023-03-31,WI,5
2023-04-01,CA,4
2023-04-01,TX,2
2023-04-01,WI,5
2023-04-02,CA,6
2023-04-02,TX,3
2023-04-02,WI,7
2023-04-03,CA,10
2023-04-03,TX,0
2023-04-03,WI,11
2023-04-04,CA,12
2023-04-04,TX,2
2023-04-04,WI,8
2023-04-05,CA,9
2023-04-05,TX,0
2023-04-05,WI,21
2023-04-06,CA,2
2023-04-06,TX,0
2023-04-06,WI,3
2023-04-07,CA,1
2023-04-07,TX,2
2023-04-07,WI,2
2023-04-08,CA,4
2023-04-08,TX,2
2023-04-08,WI,4
2023-04-09,CA,1
2023-04-09,TX,1
2023-04-09,WI,9
2023-04-10,CA,4
2023-04-10,TX,1
2023-04-10,WI,12
2023-04-11,CA,12
2023-04-11,TX,5
2023-04-11,WI,2
2023-04-12,CA,8
2023-04-12,TX,2
2023-04-12,WI,11
2023-04-13,CA,6
2023-04-13,TX,0
2023-04-13,WI,3
2023-04-14,CA,3
2023-04-14,TX,2
2023-04-14,WI,6
2023-04-15,CA,5
2023-04-15,TX,1
2023-04-15,WI,8
2023-04-16,CA,4
2023-04-16,TX,0
2023-04-16,WI,6
2023-04-17,CA,11
2023-04-17,TX,0
2023-04-17,WI,4
2023-04-18,CA,5
2023-04-18,TX,0
2023-04-18,WI,1
2023-04-19,CA,1
2023-04-19,TX,1
2023-04-19,WI,9
2023-04-20,CA,8
2023-04-20,TX,0
2023-04-20,WI,4
2023-04-21,CA,3
2023-04-21,TX,2
2023-04-21,WI,0
2023-04-22,CA,8
2023-04-22,TX,3
2023-04-22,WI,3
2023-04-23,CA,1
2023-04-23,TX,0
2023-04-23,WI,4
2023-04-24,CA,0
2023-04-24,TX,1
2023-04-24,WI,2
2023-04-25,CA,20
2023-04-25,TX,0
2023-04-25,WI,8
2023-04-26,CA,6
2023-04-26,TX,2
2023-04-26,WI,7
2023-04-27,CA,4
2023-04-27,TX,6
2023-04-27,WI,2
2023-04-28,CA,1
2023-04-28,TX,3
2023-04-28,WI,3
2023-04-29,CA,6
2023-04-29,TX,0
2023-04-29,WI,5
2023-04-30,CA,10
2023-04-30,TX,0
2023-04-30,WI,4
2023-05-01,CA,8
2023-05-01,TX,3
2023-05-01,WI,7
2023-05-02,CA,5
2023-05-02,TX,1
2023-05-02,WI,8
2023-05-03,CA,3
2023-05-03,TX,1
2023-05-03,WI,7
2023-05-04,CA,10
2023-05-04,TX,5
2023-05-04,WI,28
2023-05-05,CA,5
2023-05-05,TX,0
2023-05-05,WI,1
2023-05-06,CA,9
2023-05-06,TX,2
2023-05-06,WI,2
2023-05-07,CA,6
2023-05-07,TX,4
2023-05-07,WI,5
2023-05-08,CA,4
2023-05-08,TX,1
2023-05-08,WI,16
2023-05-09,CA,6
2023-05-09,TX,4
2023-05-09,WI,9
2023-05-10,CA,5
2023-05-10,TX,2
2023-05-10,WI,8
2023-05-11,CA,6
2023-05-11,TX,1
2023-05-11,WI,6
2023-05-12,CA,4
2023-05-12,TX,1
2023-05-12,WI,0
2023-05-13,CA,4
2023-05-13,TX,0
2023-05-13,WI,5
2023-05-14,CA,0
2023-05-14,TX,0
2023-05-14,WI,10
2023-05-15,CA,11
2023-05-15,TX,2
2023-05-15,WI,7
2023-05-16,CA,6
2023-05-16,TX,2
2023-05-16,WI,5
2023-05-17,CA,9
2023-05-17,TX,0
2023-05-17,WI,4
2023-05-18,CA,8
2023-05-18,TX,1
2023-05-18,WI,1
2023-05-19,CA,2
2023-05-19,TX,2
2023-05-19,WI,7
2023-05-20,CA,3
2023-05-20,TX,2
2023-05-20,WI,5
2023-05-21,CA,4
2023-05-21,TX,1
2023-05-21,WI,4
2023-05-22,CA,3
2023-05-22,TX,0
2023-05-22,WI,6
2023-05-23,CA,5
2023-05-23,TX,1
2023-05-23,WI,5
2023-05-24,CA,13
2023-05-24,TX,1
2023-05-24,WI,4
2023-05-25,CA,4
2023-05-25,TX,2
2023-05-25,WI,7
2023-05-26,CA,3
2023-05-26,TX,2
2023-05-26,WI,5
2023-05-27,CA,7
2023-05-27,TX,1
2023-05-27,WI,2
2023-05-28,CA,2
2023-05-28,TX,5
2023-05-28,WI,7
2023-05-29,CA,3
2023-05-29,TX,3
2023-05-29,WI,5
2023-05-30,CA,7
2023-05-30,TX,1
2023-05-30,WI,2
2023-05-31,CA,12
2023-05-31,TX,5
2023-05-31,WI,15
2023-06-01,CA,5
2023-06-01,TX,1
2023-06-01,WI,9
2023-06-02,CA,5
2023-06-02,TX,0
2023-06-02,WI,4
2023-06-03,CA,11
2023-06-03,TX,2
2023-06-03,WI,6
2023-06-04,CA,5
2023-06-04,TX,0
2023-06-04,WI,0
2023-06-05,CA,9
2023-06-05,TX,1
2023-06-05,WI,3
2023-06-06,CA,6
2023-06-06,TX,3
2023-06-06,WI,7
2023-06-07,CA,8
2023-06-07,TX,0
2023-06-07,WI,2
2023-06-08,CA,5
2023-06-08,TX,2
2023-06-08,WI,3
2023-06-09,CA,4
2023-06-09,TX,2
2023-06-09,WI,1
2023-06-10,CA,10
2023-06-10,TX,5
2023-06-10,WI,5
2023-06-11,CA,3
2023-06-11,TX,2
2023-06-11,WI,1
2023-06-12,CA,6
2023-06-12,TX,2
2023-06-12,WI,17
2023-06-13,CA,10
2023-06-13,TX,1
2023-06-13,WI,2
2023-06-14,CA,6
2023-06-14,TX,0
2023-06-14,WI,4
2023-06-15,CA,5
2023-06-15,TX,3
2023-06-15,WI,10
2023-06-16,CA,5
2023-06-16,TX,0
2023-06-16,WI,1
2023-06-17,CA,1
2023-06-17,TX,2
2023-06-17,WI,2
2023-06-18,CA,7
2023-06-18,TX,1
2023-06-18,WI,0
2023-06-19,CA,2
2023-06-19,TX,3
2023-06-19,WI,3
2023-06-20,CA,5
2023-06-20,TX,1
2023-06-20,WI,4
2023-06-21,CA,4
2023-06-21,TX,0
2023-06-21,WI,1
2023-06-22,CA,2
2023-06-22,TX,3
2023-06-22,WI,12
2023-06-23,CA,2
2023-06-23,TX,0
2023-06-23,WI,2
2023-06-24,CA,5
2023-06-24,TX,0
2023-06-24,WI,4
2023-06-25,CA,1
2023-06-25,TX,0
2023-06-25,WI,2
2023-06-26,CA,6
2023-06-26,TX,2
2023-06-26,WI,5
2023-06-27,CA,10
2023-06-27,TX,0
2023-06-27,WI,0
2023-06-28,CA,8
2023-06-28,TX,2
2023-06-28,WI,2
2023-06-29,CA,11
2023-06-29,TX,0
2023-06-29,WI,6
2023-06-30,CA,4
2023-06-30,TX,3
2023-06-30,WI,1
2023-07-01,CA,6
2023-07-01,TX,3
2023-07-01,WI,4
2023-07-02,CA,6
2023-07-02,TX,2
2023-07-02,WI,4
2023-07-03,CA,5
2023-07-03,TX,5
2023-07-03,WI,6
2023-07-04,CA,1
2023-07-04,TX,1
2023-07-04,WI,6
2023-07-05,CA,6
2023-07-05,TX,3
2023-07-05,WI,5
2023-07-06,CA,8
2023-07-06,TX,3
2023-07-06,WI,3
2023-07-07,CA,7
2023-07-07,TX,0
2023-07-07,WI,12
2023-07-08,CA,8
2023-07-08,TX,1
2023-07-08,WI,12
2023-07-09,CA,1
2023-07-09,TX,6
2023-07-09,WI,1
2023-07-10,CA,4
2023-07-10,TX,0
2023-07-10,WI,7
2023-07-11,CA,12
2023-07-11,TX,1
2023-07-11,WI,5
2023-07-12,CA,14
2023-07-12,TX,3
2023-07-12,WI,10
2023-07-13,CA,4
2023-07-13,TX,2
2023-07-13,WI,4
2023-07-14,CA,4
2023-07-14,TX,2
2023-07-14,WI,6
2023-07-15,CA,5
2023-07-15,TX,0
2023-07-15,WI,3
2023-07-16,CA,12
2023-07-16,TX,2
2023-07-16,WI,7
2023-07-17,CA,4
2023-07-17,TX,8
2023-07-17,WI,3
2023-07-18,CA,7
2023-07-18,TX,1
2023-07-18,WI,6
2023-07-19,CA,9
2023-07-19,TX,0
2023-07-19,WI,4
2023-07-20,CA,5
2023-07-20,TX,1
2023-07-20,WI,4
2023-07-21,CA,6
2023-07-21,TX,3
2023-07-21,WI,2
2023-07-22,CA,10
2023-07-22,TX,1
2023-07-22,WI,7
2023-07-23,CA,3
2023-07-23,TX,1
2023-07-23,WI,11
2023-07-24,CA,11
2023-07-24,TX,2
2023-07-24,WI,8
2023-07-25,CA,11
2023-07-25,TX,1
2023-07-25,WI,8
2023-07-26,CA,9
2023-07-26,TX,1
2023-07-26,WI,3
2023-07-27,CA,6
2023-07-27,TX,6
2023-07-27,WI,5
2023-07-28,CA,1
2023-07-28,TX,0
2023-07-28,WI,8
2023-07-29,CA,6
2023-07-29,TX,1
2023-07-29,WI,5
2023-07-30,CA,1
2023-07-30,TX,1
2023-07-30,WI,7
2023-07-31,CA,7
2023-07-31,TX,2
2023-07-31,WI,5
2023-08-01,CA,5
2023-08-01,TX,2
2023-08-01,WI,7
2023-08-02,CA,15
2023-08-02,TX,2
2023-08-02,WI,7
2023-08-03,CA,15
2023-08-03,TX,3
2023-08-03,WI,9
2023-08-04,CA,6
2023-08-04,TX,2
2023-08-04,WI,7
2023-08-05,CA,2
2023-08-05,TX,0
2023-08-05,WI,5
2023-08-06,CA,8
2023-08-06,TX,2
2023-08-06,WI,8
2023-08-07,CA,1
2023-08-07,TX,4
2023-08-07,WI,5
2023-08-08,CA,6
2023-08-08,TX,2
2023-08-08,WI,10
2023-08-09,CA,16
2023-08-09,TX,4
2023-08-09,WI,11
2023-08-10,CA,5
2023-08-10,TX,1
2023-08-10,WI,1
2023-08-11,CA,3
2023-08-11,TX,1
2023-08-11,WI,6
2023-08-12,CA,14
2023-08-12,TX,2
2023-08-12,WI,6
2023-08-13,CA,7
2023-08-13,TX,1
2023-08-13,WI,5
2023-08-14,CA,6
2023-08-14,TX,5
2023-08-14,WI,6
2023-08-15,CA,6
2023-08-15,TX,2
2023-08-15,WI,7
2023-08-16,CA,9
2023-08-16,TX,0
2023-08-16,WI,10
2023-08-17,CA,9
2023-08-17,TX,0
2023-08-17,WI,5
2023-08-18,CA,3
2023-08-18,TX,1
2023-08-18,WI,6
2023-08-19,CA,6
2023-08-19,TX,0
2023-08-19,WI,10
2023-08-20,CA,8
2023-08-20,TX,0
2023-08-20,WI,1
2023-08-21,CA,8
2023-08-21,TX,2
2023-08-21,WI,9
2023-08-22,CA,8
2023-08-22,TX,0
2023-08-22,WI,5
2023-08-23,CA,9
2023-08-23,TX,1
2023-08-23,WI,3
2023-08-24,CA,9
2023-08-24,TX,1
2023-08-24,WI,7
2023-08-25,CA,2
2023-08-25,TX,4
2023-08-25,WI,1
2023-08-26,CA,1
2023-08-26,TX,1
2023-08-26,WI,8
2023-08-27,CA,3
2023-08-27,TX,0
2023-08-27,WI,4
2023-08-28,CA,4
2023-08-28,TX,2
2023-08-28,WI,3
2023-08-29,CA,14
2023-08-29,TX,3
2023-08-29,WI,6
2023-08-30,CA,8
2023-08-30,TX,1
2023-08-30,WI,2
2023-08-31,CA,14
2023-08-31,TX,4
2023-08-31,WI,5
2023-09-01,CA,6
2023-09-01,TX,1
2023-09-01,WI,5
2023-09-02,CA,3
2023-09-02,TX,4
2023-09-02,WI,8
2023-09-03,CA,9
2023-09-03,TX,2
2023-09-03,WI,4
2023-09-04,CA,8
2023-09-04,TX,4
2023-09-04,WI,8
2023-09-05,CA,8
2023-09-05,TX,3
2023-09-05,WI,8
2023-09-06,CA,5
2023-09-06,TX,0
2023-09-06,WI,7
2023-09-07,CA,4
2023-09-07,TX,2
2023-09-07,WI,5
2023-09-08,CA,10
2023-09-08,TX,1
2023-09-08,WI,7
2023-09-09,CA,5
2023-09-09,TX,1
2023-09-09,WI,7
2023-09-10,CA,11
2023-09-10,TX,2
2023-09-10,WI,8
2023-09-11,CA,15
2023-09-11,TX,3
2023-09-11,WI,5
2023-09-12,CA,1
2023-09-12,TX,3
2023-09-12,WI,9
2023-09-13,CA,8
2023-09-13,TX,4
2023-09-13,WI,5
2023-09-14,CA,4
2023-09-14,TX,2
2023-09-14,WI,12
2023-09-15,CA,4
2023-09-15,TX,2
2023-09-15,WI,5
2023-09-16,CA,7
2023-09-16,TX,0
2023-09-16,WI,1
2023-09-17,CA,8
2023-09-17,TX,6
2023-09-17,WI,12
2023-09-18,CA,4
2023-09-18,TX,2
2023-09-18,WI,8
2023-09-19,CA,10
2023-09-19,TX,0
2023-09-19,WI,4
2023-09-20,CA,9
2023-09-20,TX,2
2023-09-20,WI,3
2023-09-21,CA,6
2023-09-21,TX,1
2023-09-21,WI,2
2023-09-22,CA,3
2023-09-22,TX,2
2023-09-22,WI,2
2023-09-23,CA,7
2023-09-23,TX,1
2023-09-23,WI,4
2023-09-24,CA,2
2023-09-24,TX,3
2023-09-24,WI,1
2023-09-25,CA,10
2023-09-25,TX,0
2023-09-25,WI,3
2023-09-26,CA,4
2023-09-26,TX,3
2023-09-26,WI,7
2023-09-27,CA,14
2023-09-27,TX,1
2023-09-27,WI,11
2023-09-28,CA,9
2023-09-28,TX,2
2023-09-28,WI,10
2023-09-29,CA,3
2023-09-29,TX,2
2023-09-29,WI,2
2023-09-30,CA,0
2023-09-30,TX,1
2023-09-30,WI,4
2023-10-01,CA,6
2023-10-01,TX,1
2023-10-01,WI,2
2023-10-02,CA,10
2023-10-02,TX,2
2023-10-02,WI,5
2023-10-03,CA,14
2023-10-03,TX,0
2023-10-03,WI,6
2023-10-04,CA,10
2023-10-04,TX,0
2023-10-04,WI,3
2023-10-05,CA,11
2023-10-05,TX,1
2023-10-05,WI,8
2023-10-06,CA,3
2023-10-06,TX,2
2023-10-06,WI,2
2023-10-07,CA,10
2023-10-07,TX,0
2023-10-07,WI,13
2023-10-08,CA,8
2023-10-08,TX,0
2023-10-08,WI,3
2023-10-09,CA,11
2023-10-09,TX,2
2023-10-09,WI,9
2023-10-10,CA,10
2023-10-10,TX,1
2023-10-10,WI,6
2023-10-11,CA,8
2023-10-11,TX,3
2023-10-11,WI,6
2023-10-12,CA,14
2023-10-12,TX,0
2023-10-12,WI,2
2023-10-13,CA,9
2023-10-13,TX,2
2023-10-13,WI,5
2023-10-14,CA,9
2023-10-14,TX,1
2023-10-14,WI,3
2023-10-15,CA,5
2023-10-15,TX,2
2023-10-15,WI,10
2023-10-16,CA,6
2023-10-16,TX,1
2023-10-16,WI,4
2023-10-17,CA,8
2023-10-17,TX,1
2023-10-17,WI,10
2023-10-18,CA,10
2023-10-18,TX,2
2023-10-18,WI,4
2023-10-19,CA,6
2023-10-19,TX,0
2023-10-19,WI,1
2023-10-20,CA,1
2023-10-20,TX,0
2023-10-20,WI,9
2023-10-21,CA,8
2023-10-21,TX,2
2023-10-21,WI,4
2023-10-22,CA,5
2023-10-22,TX,3
2023-10-22,WI,2
2023-10-23,CA,7
2023-10-23,TX,2
2023-10-23,WI,18
2023-10-24,CA,5
2023-10-24,TX,4
2023-10-24,WI,1
2023-10-25,CA,16
2023-10-25,TX,1
2023-10-25,WI,4
2023-10-26,CA,1
2023-10-26,TX,2
2023-10-26,WI,6
2023-10-27,CA,3
2023-10-27,TX,0
2023-10-27,WI,3
2023-10-28,CA,10
2023-10-28,TX,1
2023-10-28,WI,20
2023-10-29,CA,2
2023-10-29,TX,7
2023-10-29,WI,6
2023-10-30,CA,11
2023-10-30,TX,0
2023-10-30,WI,8
2023-10-31,CA,7
2023-10-31,TX,1
2023-10-31,WI,5
2023-11-01,CA,5
2023-11-01,TX,2
2023-11-01,WI,5
2023-11-02,CA,7
2023-11-02,TX,3
2023-11-02,WI,14
2023-11-03,CA,8
2023-11-03,TX,1
2023-11-03,WI,10
2023-11-04,CA,9
2023-11-04,TX,1
2023-11-04,WI,5
2023-11-05,CA,4
2023-11-05,TX,5
2023-11-05,WI,9
2023-11-06,CA,5
2023-11-06,TX,0
2023-11-06,WI,7
2023-11-07,CA,5
2023-11-07,TX,3
2023-11-07,WI,14
2023-11-08,CA,19
2023-11-08,TX,5
